day,time,place1,place2,place3,sun_intensity,sun_time,elec_intensity
11,98,0,0,1,1.0,1.0,0.0
11,99,0,0,1,1.0,1.0,0.0
11,100,0,0,1,1.0,1.0,0.0
11,101,0,0,1,1.0,1.0,0.0
11,102,0,0,1,1.0,1.0,0.0
11,103,0,0,1,1.0,1.0,0.0
11,104,0,0,1,1.0,1.0,0.0
11,105,0,0,1,1.0,1.0,0.0
11,106,0,0,1,1.0,1.0,0.0
11,107,0,0,1,1.0,1.0,0.0
11,108,0,0,1,1.0,1.0,0.0
11,109,0,0,1,1.0,1.0,0.0
11,110,0,0,1,1.0,1.0,0.0
11,111,0,0,1,1.0,1.0,0.0
11,112,0,0,1,1.0,1.0,0.0
11,113,0,0,1,1.0,1.0,0.0
11,114,0,0,1,1.0,1.0,0.0
11,115,0,0,1,1.0,1.0,0.0
11,116,0,0,1,1.0,1.0,0.0
11,117,0,0,1,1.0,1.0,0.0
11,118,0,0,1,1.0,1.0,0.0
11,119,0,0,1,1.0,1.0,0.0
11,120,0,0,1,1.0,1.0,0.0
11,121,0,0,1,1.0,1.0,0.0
11,122,0,0,1,1.0,1.0,0.0
11,123,0,0,1,1.0,1.0,0.0
11,124,0,0,1,1.0,1.0,0.0
11,125,0,0,1,1.0,1.0,0.0
11,126,0,0,1,1.0,1.0,0.0
11,127,0,0,1,1.0,1.0,0.0
11,128,0,0,1,1.0,1.0,0.0
11,129,0,0,1,1.0,1.0,0.0
11,130,0,0,1,1.0,1.0,0.0
11,131,0,0,1,1.0,1.0,0.0
11,132,0,0,1,1.0,1.0,0.0
11,133,0,0,1,1.0,1.0,0.0
11,134,0,0,1,1.0,1.0,0.0
11,135,0,0,1,1.0,1.0,0.0
11,136,0,0,1,1.0,1.0,0.0
11,137,0,0,1,1.0,1.0,0.0
11,138,0,0,1,1.0,1.0,0.0
11,139,0,0,1,1.0,1.0,0.0
11,140,0,0,1,1.0,1.0,0.0
11,141,0,0,1,1.0,1.0,0.0
11,142,0,0,1,1.0,1.0,0.0
11,143,0,0,1,1.0,1.0,0.0
11,144,0,0,1,1.0,1.0,0.0
11,145,0,0,1,1.0,1.0,0.0
11,146,0,0,1,1.0,1.0,0.0
11,147,0,0,1,1.0,1.0,0.0
11,148,0,0,1,1.0,1.0,0.0
11,149,0,0,1,1.0,1.0,0.0
11,150,0,0,1,1.0,1.0,0.0
11,151,0,0,1,1.0,1.0,0.0
11,152,0,0,1,1.0,1.0,0.0
11,153,0,0,1,1.0,1.0,0.0
11,154,0,0,1,1.0,1.0,0.0
11,155,0,0,1,1.0,1.0,0.0
11,156,0,0,1,1.0,1.0,0.0
11,157,0,0,1,1.0,1.0,0.0
11,158,0,0,1,1.0,1.0,0.0
11,159,0,0,1,1.0,1.0,0.0
11,160,0,0,1,1.0,1.0,0.0
11,161,0,0,1,1.0,1.0,0.0
11,162,0,0,1,1.0,1.0,0.0
11,163,0,0,1,1.0,1.0,0.0
11,164,0,0,1,1.0,1.0,0.0
11,165,0,0,1,1.0,1.0,0.0
11,166,0,0,1,1.0,1.0,0.0
11,167,0,0,1,1.0,1.0,0.0
11,168,0,0,1,1.0,1.0,0.0
11,169,0,0,1,1.0,1.0,0.0
11,170,0,0,1,1.0,1.0,0.0
11,171,0,0,1,1.0,1.0,0.0
11,172,0,0,1,1.0,1.0,0.0
11,173,0,0,1,1.0,1.0,0.0
11,174,0,0,1,1.0,1.0,0.0
11,175,0,0,1,1.0,1.0,0.0
11,176,0,0,1,1.0,1.0,0.0
11,177,0,0,1,1.0,1.0,0.0
11,178,0,0,1,1.0,1.0,0.0
11,179,0,0,1,1.0,1.0,0.0
11,180,0,0,1,1.0,1.0,0.0
11,181,0,0,1,1.0,1.0,0.0
11,182,0,0,1,1.0,1.0,0.0
11,183,0,0,1,1.0,1.0,0.0
11,184,0,0,1,1.0,1.0,0.0
11,185,0,0,1,1.0,1.0,0.0
11,186,0,0,1,1.0,1.0,0.0
11,187,0,0,1,1.0,1.0,0.0
11,188,0,0,1,1.0,1.0,0.0
11,189,0,0,1,1.0,1.0,0.0
11,190,0,0,1,1.0,1.0,0.0
11,191,0,0,1,1.0,1.0,0.0
11,192,0,0,1,1.0,1.0,0.0
11,193,0,0,1,1.0,1.0,0.0
11,194,0,0,1,1.0,1.0,0.0
11,195,0,0,1,1.0,1.0,0.0
11,196,0,0,1,1.0,1.0,0.0
11,197,0,0,1,1.0,1.0,0.0
11,198,0,0,1,1.0,1.0,0.0
11,199,0,0,1,1.0,1.0,0.0
11,200,0,0,1,1.0,1.0,0.0
11,201,0,0,1,1.0,1.0,0.0
11,202,0,0,1,1.0,1.0,0.0
11,203,0,0,1,1.0,1.0,0.0
11,204,0,0,1,1.0,1.0,0.0
11,205,0,0,1,1.0,1.0,0.0
11,206,0,0,1,1.0,1.0,0.0
11,207,0,0,1,1.0,1.0,0.0
11,208,0,0,1,1.0,1.0,0.0
11,209,0,0,1,1.0,1.0,0.0
11,210,0,0,1,1.0,1.0,0.0
11,211,0,0,1,1.0,1.0,0.0
11,212,0,0,1,1.0,1.0,0.0
11,213,0,0,1,1.0,1.0,0.0
11,214,0,0,1,1.0,1.0,0.0
11,215,0,0,1,1.0,1.0,0.0
11,216,0,0,1,1.0,1.0,0.0
11,217,0,0,1,1.0,1.0,0.0
11,218,0,0,1,1.0,1.0,0.0
11,219,0,0,1,1.0,1.0,0.0
11,220,0,0,1,1.0,1.0,0.0
11,221,0,0,1,1.0,1.0,0.0
11,222,0,0,1,1.0,1.0,0.0
11,223,0,0,1,1.0,1.0,0.0
11,224,0,0,1,1.0,1.0,0.0
11,225,0,0,1,1.0,1.0,0.0
11,226,0,0,1,1.0,1.0,0.0
11,227,0,0,1,1.0,1.0,0.0
11,228,0,0,1,1.0,1.0,0.0
11,229,0,0,1,1.0,1.0,0.0
11,230,0,0,1,1.0,1.0,0.0
11,231,0,0,1,1.0,1.0,0.0
11,232,0,0,1,1.0,1.0,0.0
11,233,0,0,1,1.0,1.0,0.0
11,234,0,0,1,1.0,1.0,0.0
11,235,0,0,1,1.0,1.0,0.0
11,236,0,0,1,1.0,1.0,0.0
11,237,0,0,1,1.0,1.0,0.0
11,238,0,0,1,1.0,1.0,0.0
11,239,0,0,1,1.0,1.0,0.0
11,240,0,0,1,1.0,1.0,0.0
11,241,0,0,1,1.0,1.0,0.0
11,242,0,0,1,1.0,1.0,0.0
11,243,0,0,1,1.0,1.0,0.0
11,244,0,0,1,1.0,1.0,0.0
11,245,0,0,1,1.0,1.0,0.0
11,246,0,0,1,1.0,1.0,0.0
11,247,0,0,1,1.0,1.0,0.0
11,248,0,0,1,1.0,1.0,0.0
11,249,0,0,1,1.0,1.0,0.0
11,250,0,0,1,1.0,1.0,0.0
11,251,0,0,1,1.0,1.0,0.0
11,252,0,0,1,1.0,1.0,0.0
11,253,0,0,1,1.0,1.0,0.0
11,254,0,0,1,1.0,1.0,0.0
11,255,0,0,1,1.0,1.0,0.0
11,256,0,0,1,1.0,1.0,0.0
11,257,0,0,1,1.0,1.0,0.0
11,258,0,0,1,1.0,1.0,0.0
11,259,0,0,1,1.0,1.0,0.0
11,260,0,0,1,1.0,1.0,0.0
11,261,0,0,1,1.0,1.0,0.0
11,262,0,0,1,1.0,1.0,0.0
11,263,0,0,1,1.0,1.0,0.0
11,264,0,0,1,1.0,1.0,0.0
11,265,0,0,1,1.0,1.0,0.0
11,266,0,0,1,1.0,1.0,0.0
11,267,0,0,1,1.0,1.0,0.0
11,268,0,0,1,1.0,1.0,0.0
11,269,0,0,1,1.0,1.0,0.0
11,270,0,0,1,1.0,1.0,0.0
11,271,0,0,1,1.0,1.0,0.0
11,272,0,0,1,1.0,1.0,0.0
11,273,0,0,1,1.0,1.0,0.0
11,274,0,0,1,1.0,1.0,0.0
11,275,0,0,1,1.0,1.0,0.0
11,276,0,0,1,1.0,1.0,0.0
11,277,0,0,1,1.0,1.0,0.0
11,278,0,0,1,1.0,1.0,0.0
11,279,0,0,1,1.0,1.0,0.0
11,280,0,0,1,1.0,1.0,0.0
11,281,0,0,1,1.0,1.0,0.0
11,282,0,0,1,1.0,1.0,0.0
11,283,0,0,1,1.0,1.0,0.0
11,284,0,0,1,1.0,1.0,0.0
11,285,0,0,1,1.0,1.0,0.0
11,286,0,0,1,1.0,1.0,0.0
11,287,0,0,1,1.0,1.0,0.0
11,288,0,0,1,1.0,1.0,0.0
11,289,0,0,1,1.0,1.0,0.0
11,290,0,0,1,1.0,1.0,0.0
11,291,0,0,1,1.0,1.0,0.0
11,292,0,0,1,1.0,1.0,0.0
11,293,0,0,1,1.0,1.0,0.0
11,294,0,0,1,1.0,1.0,0.0
11,295,0,0,1,1.0,1.0,0.0
11,296,0,0,1,1.0,1.0,0.0
11,297,0,0,1,1.0,1.0,0.0
11,298,0,0,1,1.0,1.0,0.0
11,299,0,0,1,1.0,1.0,0.0
11,300,0,0,1,1.0,1.0,0.0
11,301,0,0,1,1.0,1.0,0.0
11,302,0,0,1,1.0,1.0,0.0
11,303,0,0,1,1.0,1.0,0.0
11,304,0,0,1,1.0,1.0,40.41666666666666
11,305,0,0,1,1.0,1.0,97.41666666666669
11,306,0,0,1,1.0,1.0,86.52459016393442
11,307,0,0,1,1.0,1.0,74.0
11,308,0,0,1,1.0,1.0,91.2
11,309,0,0,1,1.0,1.0,128.8
11,310,0,0,1,1.0,1.0,155.2
11,311,0,0,1,1.0,1.0,184.8
11,312,0,0,1,1.0,1.0,204.8
11,313,0,0,1,1.0,1.0,259.2
11,314,0,0,1,1.0,1.0,324.0
11,315,0,0,1,1.0,1.0,180.8
11,316,0,0,1,1.0,1.0,250.0
11,317,0,0,1,1.0,1.0,339.6
11,318,0,0,1,1.0,1.0,291.4
11,319,0,0,1,1.0,1.0,287.4
11,320,0,0,1,1.0,1.0,407.6
11,321,0,0,1,1.0,1.0,508.2
11,322,0,0,1,1.0,1.0,525.0
11,323,0,0,1,1.0,1.0,548.6
11,324,0,0,1,1.0,1.0,587.1475409836065
11,325,0,0,1,1.0,1.0,580.1166666666667
11,326,0,0,1,1.0,1.0,579.4
11,327,0,0,1,1.0,1.0,616.6666666666666
11,328,0,0,1,1.0,1.0,630.5333333333333
11,329,0,0,1,1.0,1.0,631.0833333333334
11,330,0,0,1,1.0,1.0,641.0333333333333
11,331,0,0,1,1.0,1.0,652.8
11,332,0,0,1,1.0,1.0,646.4333333333333
11,333,0,0,1,1.0,1.0,676.8666666666667
11,334,0,0,1,1.0,1.0,720.4833333333333
11,335,0,0,1,1.0,1.0,752.75
11,336,0,0,1,1.0,1.0,781.1666666666666
11,337,0,0,1,1.0,1.0,816.2166666666667
11,338,0,0,1,1.0,1.0,839.1
11,339,0,0,1,1.0,1.0,869.9833333333333
11,340,0,0,1,1.0,1.0,881.0666666666667
11,341,0,0,1,1.0,1.0,887.5081967213115
11,342,0,0,1,1.0,1.0,897.3333333333334
11,343,0,0,1,1.0,1.0,924.6666666666666
11,344,0,0,1,1.0,1.0,954.0333333333332
11,345,0,0,1,1.0,1.0,973.1
11,346,0,0,1,1.0,1.0,981.9
11,347,0,0,1,1.0,1.0,983.0
11,348,0,0,1,1.0,1.0,1027.6
11,349,0,0,1,1.0,1.0,1044.5
11,350,0,0,1,1.0,1.0,1057.6666666666667
11,351,0,0,1,1.0,1.0,1070.9666666666667
11,352,0,0,1,1.0,1.0,1092.1666666666667
11,353,0,0,1,1.0,1.0,1110.2
11,354,0,0,1,1.0,1.0,1105.2
11,355,0,0,1,1.0,1.0,1097.7
11,356,0,0,1,1.0,1.0,1109.9
11,357,0,0,1,1.0,1.0,1100.3
11,358,0,0,1,1.0,1.0,1103.8666666666666
11,359,0,0,1,1.0,1.0,1128.2333333333331
11,360,0,0,1,1.0,1.0,1115.672131147541
11,361,0,0,1,1.0,1.0,1096.8
11,362,0,0,1,1.0,1.0,1091.05
11,363,0,0,1,1.0,1.0,1126.35
11,364,0,0,1,1.0,1.0,1134.75
11,365,0,0,1,1.0,1.0,1128.5
11,366,0,0,1,1.0,1.0,1151.1
11,367,0,0,1,1.0,1.0,1172.6
11,368,0,0,1,1.0,1.0,1147.2
11,369,0,0,1,1.0,1.0,1120.6
11,370,0,0,1,1.0,1.0,1098.35
11,371,0,0,1,1.0,1.0,1077.95
11,372,0,0,1,1.0,1.0,1066.15
11,373,0,0,1,1.0,1.0,1069.9
11,374,0,0,1,1.0,1.0,1063.9
11,375,0,0,1,1.0,1.0,1058.95
11,376,0,0,1,1.0,1.0,1053.5
11,377,0,0,1,1.0,1.0,1041.75
11,378,0,0,1,1.0,1.0,1034.7540983606557
11,379,0,0,1,1.0,1.0,1034.6666666666667
11,380,0,0,1,1.0,1.0,1012.0
11,381,0,0,1,1.0,1.0,985.6666666666666
11,382,0,0,1,1.0,1.0,971.0
11,383,0,0,1,1.0,1.0,948.6666666666666
11,384,0,0,1,1.0,1.0,941.0
11,385,0,0,1,1.0,1.0,932.3333333333334
11,386,0,0,1,1.0,1.0,929.6666666666666
11,387,0,0,1,1.0,1.0,921.0
11,388,0,0,1,1.0,1.0,892.3333333333334
11,389,0,0,1,1.0,1.0,904.2203389830509
11,390,0,0,1,1.0,1.0,932.1
11,391,0,0,1,1.0,1.0,936.35
11,392,0,0,1,1.0,1.0,942.25
11,393,0,0,1,1.0,1.0,947.8
11,394,0,0,1,1.0,1.0,940.7
11,395,0,0,1,1.0,1.0,945.0983606557376
11,396,0,0,1,1.0,1.0,954.6666666666666
11,397,0,0,1,1.0,1.0,963.3333333333334
11,398,0,0,1,1.0,1.0,971.0
11,399,0,0,1,1.0,1.0,975.3333333333334
11,400,0,0,1,1.0,1.0,959.0
11,401,0,0,1,1.0,1.0,947.6666666666666
11,402,0,0,1,1.0,1.0,945.3333333333334
11,403,0,0,1,1.0,1.0,946.0
11,404,0,0,1,1.0,1.0,952.0
11,405,0,0,1,1.0,1.0,960.3333333333334
11,406,0,0,1,1.0,1.0,952.0
11,407,0,0,1,1.0,1.0,947.0
11,408,0,0,1,1.0,1.0,944.3333333333334
11,409,0,0,1,1.0,1.0,832.6666666666666
11,410,0,0,1,1.0,1.0,672.0
11,411,0,0,1,1.0,1.0,841.6666666666666
11,412,0,0,1,1.0,1.0,872.6666666666666
11,413,0,0,1,1.0,1.0,853.8360655737705
11,414,0,0,1,1.0,1.0,800.0666666666667
11,415,0,0,1,1.0,1.0,713.1666666666666
11,416,0,0,1,1.0,1.0,673.6166666666667
11,417,0,0,1,1.0,1.0,656.6166666666667
11,418,0,0,1,1.0,1.0,640.5666666666667
11,419,0,0,1,1.0,1.0,626.5666666666667
11,420,0,0,1,1.0,1.0,616.3666666666667
11,421,0,0,1,1.0,1.0,543.1166666666667
11,422,0,0,1,1.0,1.0,437.4
11,423,0,0,1,1.0,1.0,550.65
11,424,0,0,1,1.0,1.0,516.2333333333333
11,425,0,0,1,1.0,1.0,486.3666666666667
11,426,0,0,1,1.0,1.0,631.5833333333334
11,427,0,0,1,1.0,1.0,616.1666666666666
11,428,0,0,1,1.0,1.0,604.4666666666667
11,429,0,0,1,1.0,1.0,531.7333333333333
11,430,0,0,1,1.0,1.0,637.4333333333333
11,431,0,0,1,1.0,1.0,623.7333333333333
11,432,0,0,1,1.0,1.0,661.688524590164
11,433,0,0,1,1.0,1.0,668.8
11,434,0,0,1,1.0,1.0,687.6
11,435,0,0,1,1.0,1.0,680.3
11,436,0,0,1,1.0,1.0,654.0
11,437,0,0,1,1.0,1.0,637.0
11,438,0,0,1,1.0,1.0,633.3
11,439,0,0,1,1.0,1.0,644.9
11,440,0,0,1,1.0,1.0,663.9
11,441,0,0,1,1.0,1.0,690.0
11,442,0,0,1,1.0,1.0,688.9
11,443,0,0,1,1.0,1.0,671.8
11,444,0,0,1,1.0,1.0,682.6
11,445,0,0,1,1.0,1.0,691.1
11,446,0,0,1,1.0,1.0,675.0
11,447,0,0,1,1.0,1.0,667.2
11,448,0,0,1,1.0,1.0,638.5
11,449,0,0,1,1.0,1.0,614.0
11,450,0,0,1,1.0,1.0,612.5
11,451,0,0,1,0.99,0.99,601.5
11,452,0,0,1,0.98,0.98,589.7
11,453,0,0,1,0.97,0.97,601.8196721311475
11,454,0,0,1,0.96,0.96,587.3833333333333
11,455,0,0,1,0.95,0.95,559.9833333333333
11,456,0,0,1,0.94,0.94,562.1666666666666
11,457,0,0,1,0.93,0.93,550.4666666666667
11,458,0,0,1,0.92,0.92,546.0833333333334
11,459,0,0,1,0.91,0.91,557.2
11,460,0,0,1,0.9,0.9,533.7666666666667
11,461,0,0,1,0.89,0.89,514.8833333333333
11,462,0,0,1,0.88,0.88,511.53333333333336
11,463,0,0,1,0.87,0.87,519.6
11,464,0,0,1,0.86,0.86,513.8333333333334
11,465,0,0,1,0.85,0.85,518.45
11,466,0,0,1,0.84,0.84,516.25
11,467,0,0,1,0.83,0.83,511.7
11,468,0,0,1,0.8200000000000001,0.8200000000000001,477.25
11,469,0,0,1,0.81,0.81,479.5
11,470,0,0,1,0.8,0.8,463.95
11,471,0,0,1,0.7899999999999999,0.7899999999999999,481.2295081967213
11,472,0,0,1,0.7799999999999999,0.7799999999999999,479.53333333333336
11,473,0,0,1,0.77,0.77,460.8666666666667
11,474,0,0,1,0.76,0.76,461.4666666666666
11,475,0,0,1,0.75,0.75,445.8
11,476,0,0,1,0.74,0.74,436.4666666666666
11,477,0,0,1,0.73,0.73,436.3333333333333
11,478,0,0,1,0.7200000000000001,0.7200000000000001,431.73333333333335
11,479,0,0,1,0.7100000000000001,0.7100000000000001,415.6666666666667
11,480,0,0,1,0.7,0.7,434.53333333333336
11,481,0,0,1,0.69,0.69,438.4
11,482,0,0,1,0.6799999999999999,0.6799999999999999,445.53333333333336
11,483,0,0,1,0.67,0.67,446.4666666666666
11,484,0,0,1,0.66,0.66,437.53333333333336
11,485,0,0,1,0.65,0.65,414.8666666666667
11,486,0,0,1,0.64,0.64,412.2
11,487,0,0,1,0.63,0.63,418.6
11,488,0,0,1,0.62,0.62,417.06666666666666
11,489,0,0,1,0.61,0.61,434.9344262295082
11,490,0,0,1,0.6,0.6,442.25
11,491,0,0,1,0.5900000000000001,0.5900000000000001,435.5
11,492,0,0,1,0.58,0.58,451.5
11,493,0,0,1,0.5700000000000001,0.5700000000000001,453.25
11,494,0,0,1,0.56,0.56,430.0
11,495,0,0,1,0.55,0.55,406.75
11,496,0,0,1,0.5400000000000001,0.5400000000000001,392.25
11,497,0,0,1,0.53,0.53,390.0
11,498,0,0,1,0.52,0.52,380.25
11,499,0,0,1,0.51,0.51,405.0
11,500,0,0,1,0.5,0.5,403.5
11,501,0,0,1,0.49,0.49,398.75
11,502,0,0,1,0.48,0.48,388.75
11,503,0,0,1,0.47,0.47,356.75
11,504,0,0,1,0.46,0.46,344.25
11,505,0,0,1,0.45,0.45,341.0
11,506,0,0,1,0.44,0.44,325.75
11,507,0,0,1,0.43,0.43,313.5
11,508,0,0,1,0.42,0.42,311.40983606557376
11,509,0,0,1,0.41,0.41,331.26666666666665
11,510,0,0,1,0.4,0.4,338.7333333333333
11,511,0,0,1,0.3933333333333333,0.3933333333333333,335.46666666666664
11,512,0,0,1,0.3866666666666667,0.3866666666666667,362.8
11,513,0,0,1,0.38,0.38,374.1
11,514,0,0,1,0.3733333333333333,0.3733333333333333,384.73333333333335
11,515,0,0,1,0.3666666666666666,0.3666666666666666,398.6333333333333
11,516,0,0,1,0.36,0.36,402.1333333333333
11,517,0,0,1,0.3533333333333334,0.3533333333333334,396.23333333333335
11,518,0,0,1,0.3466666666666667,0.3466666666666667,395.8333333333333
11,519,0,0,1,0.34,0.34,388.9666666666666
11,520,0,0,1,0.3333333333333333,0.3333333333333333,378.3
11,521,0,0,1,0.3266666666666667,0.3266666666666667,369.7
11,522,0,0,1,0.32,0.32,353.9
11,523,0,0,1,0.3133333333333333,0.3133333333333333,367.6666666666667
11,524,0,0,1,0.3066666666666667,0.3066666666666667,360.2333333333333
11,525,0,0,1,0.3,0.3,360.3114754098361
11,526,0,0,1,0.2933333333333333,0.2933333333333333,355.8333333333333
11,527,0,0,1,0.2866666666666667,0.2866666666666667,347.1333333333333
11,528,0,0,1,0.28,0.28,339.01666666666665
11,529,0,0,1,0.2733333333333334,0.2733333333333334,318.18333333333334
11,530,0,0,1,0.2666666666666666,0.2666666666666666,311.03333333333336
11,531,0,0,1,0.26,0.26,321.78333333333336
11,532,0,0,1,0.2533333333333333,0.2533333333333333,318.18333333333334
11,533,0,0,1,0.2466666666666666,0.2466666666666666,305.18333333333334
11,534,0,0,1,0.24,0.24,293.4833333333333
11,535,0,0,1,0.2333333333333333,0.2333333333333333,286.9166666666667
11,536,0,0,1,0.2266666666666666,0.2266666666666666,281.26666666666665
11,537,0,0,1,0.22,0.22,274.56666666666666
11,538,0,0,1,0.2133333333333333,0.2133333333333333,269.1
11,539,0,0,1,0.2066666666666666,0.2066666666666666,250.66666666666663
11,540,0,0,1,0.2,0.2,235.86666666666667
11,541,0,0,1,0.1933333333333333,0.1933333333333333,237.7
11,542,0,0,1,0.1866666666666666,0.1866666666666666,225.85
11,543,0,0,1,0.18,0.18,197.2295081967213
11,544,0,0,1,0.1733333333333333,0.1733333333333333,184.8
11,545,0,0,1,0.1666666666666666,0.1666666666666666,175.2
11,546,0,0,1,0.16,0.16,168.4
11,547,0,0,1,0.1533333333333333,0.1533333333333333,148.6
11,548,0,0,1,0.1466666666666666,0.1466666666666666,128.2
11,549,0,0,1,0.14,0.14,135.0
11,550,0,0,1,0.1333333333333333,0.1333333333333333,142.8
11,551,0,0,1,0.1266666666666666,0.1266666666666666,142.6
11,552,0,0,1,0.12,0.12,142.8
11,553,0,0,1,0.1133333333333333,0.1133333333333333,132.2
11,554,0,0,1,0.1066666666666666,0.1066666666666666,127.8
11,555,0,0,1,0.1,0.1,136.4
11,556,0,0,1,0.0933333333333333,0.0933333333333333,125.4
11,557,0,0,1,0.0866666666666666,0.0866666666666666,121.2
11,558,0,0,1,0.08,0.08,112.0
11,559,0,0,1,0.0733333333333333,0.0733333333333333,102.8
11,560,0,0,1,0.0666666666666666,0.0666666666666666,96.4
11,561,0,0,1,0.06,0.06,89.80327868852459
11,562,0,0,1,0.0533333333333333,0.0533333333333333,88.81666666666666
11,563,0,0,1,0.0466666666666666,0.0466666666666666,86.35
11,564,0,0,1,0.04,0.04,78.26666666666667
11,565,0,0,1,0.0333333333333333,0.0333333333333333,73.53333333333333
11,566,0,0,1,0.0266666666666666,0.0266666666666666,65.9
11,567,0,0,1,0.02,0.02,61.73333333333333
11,568,0,0,1,0.0133333333333333,0.0133333333333333,64.26666666666667
11,569,0,0,1,0.0066666666666666,0.0066666666666666,60.81666666666667
11,570,0,0,1,0.0,0.0,59.81666666666667
11,571,0,0,1,0.0,0.0,58.45
11,572,0,0,1,0.0,0.0,54.9
11,573,0,0,1,0.0,0.0,49.63333333333333
